age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
,Private,168827.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,,United-States,
32,Private,182714.0,HS-grad,9.0,Never-married,Sales,,White,,,0.0,45.0,United-States,<=50K
,Private,210610.0,Assoc-acdm,12.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
32,Private,48458.0,HS-grad,9.0,Never-married,Sales,Own-child,Black,Female,0.0,1669.0,45.0,United-States,<=50K
18,Private,446771.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,25.0,United-States,<=50K
39,Private,230467.0,Bachelors,13.0,Never-married,Sales,Own-child,White,Male,0.0,1092.0,40.0,Germany,<=50K
61,,313852.0,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,,Female,0.0,0.0,40.0,United-States,<=50K
31,,117963.0,HS-grad,9.0,,Handlers-cleaners,Not-in-family,White,Male,0.0,,60.0,United-States,
40,Private,343068.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,55.0,United-States,<=50K
25,Local-gov,45474.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
45,Private,43479.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,48.0,United-States,<=50K
24,Federal-gov,,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
,Private,,Bachelors,13.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,60.0,United-States,
19,Private,,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,,United-States,<=50K
56,State-gov,71075.0,Assoc-acdm,12.0,,Adm-clerical,Not-in-family,White,Female,0.0,0.0,30.0,United-States,<=50K
26,Private,161007.0,Bachelors,,Never-married,,Own-child,White,Male,0.0,0.0,30.0,United-States,<=50K
56,Local-gov,216851.0,Bachelors,13.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,,>50K
24,Private,285775.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
42,Private,336643.0,Assoc-voc,11.0,Separated,Prof-specialty,Unmarried,White,Female,,0.0,40.0,United-States,<=50K
59,,122390.0,Some-college,10.0,,Exec-managerial,Husband,White,Male,0.0,1977.0,48.0,,>50K
51,Federal-gov,40808.0,,13.0,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,0.0,0.0,43.0,United-States,<=50K
23,Private,325596.0,Some-college,,Never-married,Machine-op-inspct,Not-in-family,,Male,0.0,0.0,40.0,United-States,<=50K
23,State-gov,283499.0,HS-grad,9.0,Never-married,Protective-serv,Own-child,White,Male,0.0,,40.0,United-States,<=50K
23,Private,,,9.0,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0.0,0.0,40.0,Mexico,<=50K
44,,355728.0,Some-college,10.0,Separated,Exec-managerial,Not-in-family,White,Male,,1980.0,45.0,England,<=50K
29,Private,103628.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Wife,White,,0.0,0.0,40.0,United-States,>50K
27,Private,126060.0,Assoc-voc,11.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,35.0,,
29,Private,144784.0,HS-grad,9.0,,Other-service,,Black,,0.0,0.0,40.0,United-States,<=50K
43,Local-gov,108945.0,,13.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,48.0,United-States,<=50K
,Private,280069.0,Some-college,10.0,Never-married,Sales,,White,Female,0.0,0.0,48.0,United-States,
26,Private,,Assoc-voc,11.0,Never-married,Sales,Unmarried,,Female,0.0,0.0,54.0,United-States,<=50K
39,Private,108540.0,HS-grad,,Married-civ-spouse,,Husband,White,Male,,0.0,40.0,United-States,<=50K
37,Private,328466.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,72.0,Mexico,<=50K
26,Private,183965.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,,0.0,40.0,United-States,<=50K
28,Private,164575.0,Some-college,,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
49,Private,204057.0,Assoc-acdm,12.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
25,Private,192735.0,HS-grad,,Separated,Adm-clerical,Not-in-family,White,Female,0.0,0.0,70.0,United-States,<=50K
31,Private,,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,Black,Male,,0.0,,United-States,<=50K
46,Private,35961.0,Assoc-acdm,12.0,Divorced,Sales,Not-in-family,White,,0.0,0.0,,Germany,<=50K
30,Private,118056.0,Some-college,10.0,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,,,45.0,United-States,<=50K
70,Private,141742.0,Assoc-voc,11.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,9386.0,0.0,,United-States,
31,Self-emp-inc,117963.0,Doctorate,16.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
,Self-emp-inc,257250.0,HS-grad,,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K
50,Private,116287.0,Assoc-acdm,12.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,,,Columbia,<=50K
,Private,,Masters,14.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
67,Self-emp-not-inc,141085.0,,9.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,20.0,United-States,<=50K
40,Local-gov,104196.0,,8.0,Married-civ-spouse,,,White,Male,0.0,0.0,40.0,United-States,<=50K
25,Private,,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,,40.0,United-States,<=50K
39,Private,355468.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1887.0,46.0,United-States,>50K
54,Private,182187.0,Assoc-voc,11.0,,Protective-serv,Husband,Black,,15024.0,0.0,38.0,Jamaica,>50K
46,Private,238162.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,>50K
66,Private,174276.0,,10.0,,Sales,Unmarried,White,Female,0.0,0.0,,United-States,>50K
60,Self-emp-inc,90915.0,11th,7.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
65,Local-gov,32846.0,Some-college,10.0,,Adm-clerical,Not-in-family,White,Female,2964.0,0.0,,United-States,<=50K
,Local-gov,125268.0,Bachelors,13.0,,Prof-specialty,Unmarried,,Female,0.0,0.0,40.0,United-States,<=50K
48,Private,195554.0,,4.0,Divorced,Other-service,Not-in-family,White,Male,0.0,,40.0,United-States,<=50K
45,Self-emp-not-inc,176814.0,Doctorate,16.0,,Prof-specialty,Husband,White,Male,,0.0,40.0,United-States,>50K
,Private,166813.0,Some-college,10.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,55.0,United-States,<=50K
39,Private,209397.0,HS-grad,9.0,Divorced,,Unmarried,White,Female,,0.0,40.0,United-States,<=50K
44,Self-emp-not-inc,193882.0,Prof-school,,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
27,Local-gov,47284.0,HS-grad,9.0,,Protective-serv,,Black,Male,0.0,0.0,40.0,United-States,<=50K
,Private,200290.0,HS-grad,9.0,,Sales,Own-child,White,Male,0.0,0.0,35.0,United-States,<=50K
28,Private,375980.0,Some-college,10.0,Never-married,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
42,Private,95998.0,Bachelors,13.0,,Exec-managerial,Not-in-family,White,Male,0.0,0.0,45.0,United-States,<=50K
31,Self-emp-inc,236415.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,20.0,United-States,>50K
33,Private,129529.0,,9.0,Divorced,Machine-op-inspct,Not-in-family,,Male,0.0,0.0,40.0,United-States,
30,Private,103642.0,,7.0,Married-civ-spouse,Craft-repair,Husband,White,,,0.0,40.0,United-States,<=50K
28,Federal-gov,,HS-grad,,Never-married,Exec-managerial,Unmarried,White,,0.0,0.0,70.0,,<=50K
24,,462820.0,Bachelors,13.0,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
37,Private,208106.0,Bachelors,,Separated,,Not-in-family,,Male,0.0,0.0,35.0,United-States,<=50K
45,Self-emp-not-inc,133969.0,HS-grad,9.0,,Sales,Husband,Asian-Pac-Islander,Male,0.0,0.0,,South,>50K
19,Private,120277.0,HS-grad,9.0,,Other-service,Not-in-family,White,Female,0.0,,30.0,United-States,<=50K
36,Private,,Some-college,10.0,,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
46,Private,344415.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
51,Private,508891.0,HS-grad,9.0,Divorced,Machine-op-inspct,Own-child,Black,Male,0.0,0.0,40.0,United-States,<=50K
32,State-gov,400132.0,Bachelors,13.0,Married-civ-spouse,Protective-serv,,,Male,0.0,,40.0,United-States,>50K
61,Private,162432.0,Some-college,,Divorced,Other-service,Not-in-family,White,Female,0.0,,40.0,United-States,<=50K
18,Private,182643.0,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,9.0,United-States,<=50K
28,,,HS-grad,9.0,Never-married,Craft-repair,,,Male,0.0,0.0,55.0,United-States,<=50K
64,Local-gov,,,,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,45.0,United-States,>50K
28,Private,376302.0,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,45.0,United-States,<=50K
33,Private,107248.0,Assoc-voc,11.0,,Adm-clerical,,White,Male,0.0,0.0,45.0,United-States,<=50K
38,Private,238980.0,Some-college,10.0,,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
50,,123429.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
33,Private,170651.0,,13.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,1977.0,,United-States,>50K
17,Private,147069.0,,6.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,16.0,United-States,<=50K
30,Private,241844.0,HS-grad,,,Handlers-cleaners,Own-child,Black,Male,0.0,0.0,40.0,United-States,<=50K
26,Private,214303.0,HS-grad,,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,20.0,United-States,<=50K
33,Private,110978.0,Some-college,10.0,,Craft-repair,Other-relative,Other,Female,0.0,0.0,40.0,United-States,<=50K
55,Self-emp-not-inc,147098.0,9th,5.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
59,Private,33725.0,9th,5.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
25,Private,225135.0,HS-grad,,Never-married,Machine-op-inspct,Unmarried,,Female,0.0,0.0,,United-States,<=50K
56,Private,191330.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,
43,Private,209894.0,Some-college,10.0,Divorced,Other-service,,White,Female,0.0,0.0,38.0,United-States,<=50K
,Private,410009.0,Some-college,10.0,Never-married,Adm-clerical,,White,Female,0.0,,,United-States,<=50K
18,Private,217439.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Female,,,28.0,United-States,<=50K
50,Self-emp-inc,104849.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,,India,<=50K
49,Self-emp-inc,315998.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,,,0.0,0.0,50.0,United-States,
46,Private,190115.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1887.0,40.0,United-States,>50K
45,,149218.0,Bachelors,13.0,,Farming-fishing,Husband,White,Male,0.0,0.0,77.0,United-States,<=50K
34,Private,375680.0,Assoc-acdm,12.0,Never-married,Craft-repair,Own-child,Black,Female,0.0,,40.0,United-States,<=50K
29,Private,82910.0,Some-college,,Married-civ-spouse,Transport-moving,Husband,White,,0.0,0.0,40.0,,<=50K
21,Private,,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,36.0,United-States,
,Private,229148.0,,8.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,40.0,Jamaica,<=50K
35,Private,107302.0,Bachelors,13.0,Married-civ-spouse,Sales,,White,Male,0.0,0.0,40.0,United-States,>50K
45,Private,264526.0,Assoc-acdm,12.0,,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
35,Private,343476.0,11th,7.0,,Craft-repair,Unmarried,White,,0.0,0.0,40.0,United-States,<=50K
44,Local-gov,101967.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,White,,0.0,0.0,40.0,United-States,<=50K
59,Self-emp-inc,132559.0,Doctorate,16.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1977.0,55.0,United-States,>50K
41,State-gov,88913.0,Assoc-acdm,,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,,0.0,0.0,36.0,United-States,
39,,203763.0,Doctorate,16.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,80.0,United-States,<=50K
48,,102938.0,,13.0,Never-married,Other-service,,Asian-Pac-Islander,Female,,0.0,40.0,Vietnam,<=50K
41,Private,173858.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0.0,,40.0,,<=50K
45,Private,169324.0,9th,5.0,Divorced,Other-service,Unmarried,,Female,0.0,0.0,40.0,,<=50K
61,Private,32209.0,9th,5.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,2051.0,40.0,United-States,<=50K
60,Self-emp-not-inc,184362.0,HS-grad,9.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,25.0,,<=50K
51,Private,313146.0,,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,,<=50K
36,Local-gov,137314.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,,United-States,
30,Private,72887.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Own-child,Asian-Pac-Islander,Male,3411.0,0.0,40.0,United-States,<=50K
39,Self-emp-not-inc,65716.0,Assoc-acdm,12.0,Married-civ-spouse,Adm-clerical,Wife,,Female,0.0,0.0,40.0,United-States,>50K
29,Private,200515.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,38.0,United-States,<=50K
58,State-gov,21838.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688.0,0.0,50.0,United-States,>50K
29,Private,264961.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,45.0,United-States,
17,Private,266497.0,9th,5.0,Never-married,,Other-relative,White,Male,,0.0,40.0,Mexico,<=50K
42,Federal-gov,178074.0,Masters,14.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,1902.0,40.0,United-States,>50K
55,Self-emp-inc,209569.0,,9.0,Divorced,,Unmarried,White,Female,0.0,0.0,50.0,United-States,>50K
43,Local-gov,233865.0,,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
22,Private,54825.0,HS-grad,9.0,Never-married,Sales,Not-in-family,White,,0.0,,40.0,United-States,
36,State-gov,235195.0,Some-college,10.0,Separated,Prof-specialty,Unmarried,,Female,0.0,0.0,32.0,United-States,<=50K
33,Self-emp-inc,218164.0,Some-college,,Married-civ-spouse,,Husband,White,Male,7298.0,0.0,55.0,United-States,>50K
18,Private,469921.0,Some-college,10.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
24,Private,19410.0,HS-grad,,Divorced,Sales,Unmarried,Amer-Indian-Eskimo,Female,0.0,,48.0,United-States,<=50K
32,Private,326283.0,Bachelors,13.0,Never-married,Other-service,Unmarried,Other,,0.0,0.0,40.0,United-States,<=50K
41,,,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,,<=50K
37,Self-emp-not-inc,126675.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,60.0,United-States,>50K
48,,164984.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,,0.0,0.0,40.0,United-States,>50K
70,Private,102610.0,10th,6.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,32.0,United-States,<=50K
17,Private,,11th,7.0,Never-married,Handlers-cleaners,Own-child,White,Female,0.0,0.0,,United-States,
31,Local-gov,90409.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,,0.0,35.0,United-States,<=50K
34,Private,443546.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
62,Private,114060.0,7th-8th,4.0,Married-civ-spouse,Protective-serv,,White,Male,0.0,0.0,91.0,United-States,<=50K
35,Private,194404.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
45,Private,,,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,32.0,United-States,<=50K
36,Self-emp-not-inc,167691.0,Some-college,10.0,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,50.0,United-States,<=50K
46,Private,201699.0,HS-grad,9.0,,Craft-repair,Husband,White,Male,,0.0,40.0,United-States,>50K
57,,315460.0,Prof-school,15.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,,United-States,<=50K
49,,116789.0,HS-grad,9.0,Married-civ-spouse,,Husband,,Male,,0.0,40.0,United-States,<=50K
24,Private,,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,
42,Self-emp-inc,170721.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178.0,0.0,50.0,United-States,>50K
,Private,211440.0,Bachelors,,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
32,,186269.0,HS-grad,9.0,Never-married,Other-service,Own-child,,Male,2907.0,0.0,35.0,United-States,<=50K
32,Private,114937.0,Bachelors,13.0,,Prof-specialty,,White,Male,6849.0,0.0,40.0,United-States,<=50K
,Private,87250.0,Bachelors,13.0,Separated,Tech-support,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
42,Self-emp-inc,96509.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,,Male,0.0,0.0,60.0,Taiwan,<=50K
49,Private,,Masters,14.0,,,Unmarried,Other,Female,0.0,0.0,20.0,Peru,<=50K
25,Private,112754.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,,0.0,0.0,50.0,United-States,<=50K
44,Private,,10th,6.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
49,Private,277434.0,,,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
43,Private,117627.0,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,Black,Female,0.0,,40.0,United-States,<=50K
19,,201743.0,Some-college,10.0,,Other-service,Own-child,,Female,0.0,0.0,20.0,United-States,<=50K
62,Private,134779.0,Some-college,,Divorced,Prof-specialty,Not-in-family,,Female,4650.0,0.0,40.0,United-States,<=50K
21,Private,151158.0,,10.0,Never-married,Prof-specialty,Own-child,White,,0.0,0.0,25.0,United-States,<=50K
30,,362873.0,Bachelors,13.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,El-Salvador,<=50K
43,Private,51494.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,65.0,United-States,
36,,749636.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
35,Private,109204.0,Bachelors,13.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
36,Private,128392.0,Bachelors,13.0,Divorced,Exec-managerial,Not-in-family,White,Male,4787.0,0.0,40.0,United-States,>50K
25,,95691.0,HS-grad,9.0,Never-married,Other-service,Unmarried,White,Female,0.0,,30.0,Columbia,<=50K
22,,263670.0,HS-grad,9.0,Never-married,,Own-child,Black,Male,,0.0,80.0,United-States,<=50K
31,Private,198069.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,24.0,,
27,Private,192698.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
41,Local-gov,185057.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
23,Private,237432.0,12th,8.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,60.0,United-States,<=50K
67,Private,274451.0,10th,6.0,Married-civ-spouse,Transport-moving,,White,Male,0.0,0.0,16.0,United-States,<=50K
,Private,139268.0,,9.0,Married-civ-spouse,Tech-support,,White,Male,0.0,0.0,40.0,United-States,<=50K
51,Self-emp-not-inc,175897.0,,5.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,20.0,United-States,<=50K
38,Private,117312.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,15024.0,0.0,40.0,United-States,>50K
,,178787.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
57,Local-gov,258641.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,,,,0.0,40.0,United-States,>50K
28,Private,70034.0,7th-8th,4.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,Portugal,<=50K
53,Private,99476.0,HS-grad,,Divorced,Other-service,Not-in-family,White,,,0.0,38.0,United-States,<=50K
35,Private,275364.0,Bachelors,13.0,Divorced,Tech-support,Unmarried,White,Male,7430.0,0.0,40.0,Germany,>50K
52,Private,370552.0,Preschool,1.0,Married-civ-spouse,Machine-op-inspct,,White,Male,,0.0,40.0,El-Salvador,<=50K
25,Private,220220.0,,7.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,45.0,,<=50K
30,Private,373213.0,Assoc-voc,11.0,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,>50K
33,State-gov,,Masters,14.0,Married-civ-spouse,Prof-specialty,,White,Male,0.0,0.0,60.0,Canada,<=50K
47,Private,121124.0,HS-grad,9.0,Married-civ-spouse,,Husband,,Male,0.0,0.0,40.0,United-States,>50K
33,,291494.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,,Male,0.0,0.0,50.0,United-States,
26,Private,,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
25,Private,,HS-grad,9.0,Separated,Protective-serv,,Black,Male,0.0,0.0,,United-States,<=50K
,Private,37237.0,Bachelors,13.0,Married-civ-spouse,,Husband,White,,,0.0,40.0,United-States,>50K
26,Self-emp-not-inc,201579.0,5th-6th,3.0,Never-married,,Unmarried,White,Male,0.0,0.0,14.0,Mexico,<=50K
47,Self-emp-inc,,HS-grad,9.0,Married-civ-spouse,Craft-repair,,White,,0.0,0.0,60.0,United-States,>50K
35,,182074.0,HS-grad,9.0,Divorced,Handlers-cleaners,Own-child,White,Male,0.0,0.0,,United-States,<=50K
23,Private,1038553.0,HS-grad,,,Exec-managerial,Not-in-family,Black,Male,0.0,0.0,45.0,,
63,Private,154526.0,Some-college,,,Exec-managerial,Not-in-family,,Female,0.0,,,United-States,<=50K
42,Private,211940.0,Some-college,10.0,Never-married,Transport-moving,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,<=50K
33,Private,109282.0,7th-8th,4.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,,0.0,40.0,United-States,<=50K
23,Private,184813.0,Some-college,10.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,20.0,United-States,<=50K
25,Private,116044.0,HS-grad,9.0,Never-married,Tech-support,,White,,,,40.0,United-States,<=50K
53,State-gov,229465.0,Doctorate,16.0,Married-civ-spouse,,,White,Male,0.0,0.0,50.0,United-States,>50K
46,Private,235646.0,,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
42,Private,250121.0,11th,7.0,Married-civ-spouse,Other-service,,White,Female,0.0,0.0,40.0,United-States,<=50K
25,Private,356017.0,11th,7.0,Never-married,Other-service,Not-in-family,White,Male,0.0,,99.0,United-States,<=50K
42,,173590.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,,1628.0,40.0,,<=50K
40,Private,163342.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,70.0,United-States,<=50K
42,Private,383493.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,,50.0,United-States,>50K
23,Private,210797.0,Some-college,10.0,,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
37,Private,93717.0,,10.0,Married-civ-spouse,,Wife,White,Female,7298.0,0.0,,United-States,>50K
52,Private,99184.0,HS-grad,9.0,Divorced,Transport-moving,,,Male,0.0,0.0,40.0,United-States,<=50K
67,Local-gov,342175.0,Masters,14.0,Divorced,Adm-clerical,,,Female,2009.0,0.0,40.0,United-States,<=50K
26,Private,146343.0,Some-college,10.0,Married-civ-spouse,Sales,Wife,Black,Female,0.0,0.0,,United-States,<=50K
55,,250149.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
60,Private,147473.0,HS-grad,9.0,,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,
51,Private,123703.0,HS-grad,,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,,0.0,40.0,,>50K
43,Self-emp-not-inc,144218.0,12th,,,Transport-moving,Husband,White,Male,0.0,0.0,60.0,,<=50K
,Private,161198.0,Bachelors,13.0,,Prof-specialty,Not-in-family,,Male,0.0,0.0,25.0,United-States,<=50K
36,State-gov,183735.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,
39,Self-emp-not-inc,315640.0,Bachelors,13.0,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0.0,0.0,60.0,Iran,<=50K
22,Private,181313.0,Assoc-voc,11.0,Never-married,Other-service,Not-in-family,,Female,0.0,0.0,30.0,,<=50K
33,Private,374833.0,1st-4th,2.0,Married-spouse-absent,Farming-fishing,Unmarried,White,,0.0,0.0,40.0,Mexico,<=50K
22,Private,197613.0,Assoc-voc,11.0,Never-married,Other-service,,White,Female,0.0,0.0,30.0,United-States,<=50K
57,,,,9.0,,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
,Private,90579.0,,9.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,5013.0,0.0,50.0,United-States,<=50K
60,Private,197311.0,HS-grad,,,,Unmarried,White,Female,0.0,0.0,99.0,United-States,<=50K
58,Self-emp-not-inc,163047.0,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,,Female,,0.0,40.0,,<=50K
