age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
,Private,142219.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,,,<=50K
34,Private,193132.0,HS-grad,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,50.0,United-States,<=50K
40,Private,104719.0,Some-college,10.0,Married-civ-spouse,,,White,Male,0.0,0.0,,United-States,<=50K
34,Self-emp-not-inc,289731.0,,7.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
57,Private,77927.0,5th-6th,3.0,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,37.0,United-States,<=50K
41,Local-gov,177599.0,Bachelors,,Divorced,Prof-specialty,Unmarried,White,,0.0,0.0,35.0,United-States,<=50K
66,Self-emp-inc,102663.0,7th-8th,4.0,Married-civ-spouse,Exec-managerial,,White,Male,,0.0,,United-States,<=50K
66,Private,,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,,40.0,United-States,<=50K
22,Private,150683.0,HS-grad,9.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,,United-States,<=50K
35,,,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
17,Local-gov,236831.0,,8.0,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,15.0,,<=50K
36,Private,126954.0,HS-grad,9.0,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,,United-States,<=50K
59,Private,142182.0,,,Married-civ-spouse,Other-service,,White,Male,0.0,0.0,40.0,United-States,>50K
47,Private,145886.0,Some-college,10.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
49,Private,102737.0,Assoc-voc,11.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,
26,Private,114483.0,HS-grad,,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
34,Local-gov,226296.0,Bachelors,13.0,Married-civ-spouse,,Husband,,Male,0.0,0.0,40.0,United-States,>50K
37,Local-gov,152587.0,Some-college,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,
27,Private,410351.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,,0.0,0.0,40.0,United-States,<=50K
38,Local-gov,169104.0,Bachelors,13.0,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0.0,,40.0,Philippines,>50K
35,Private,379959.0,,9.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
,Private,107164.0,HS-grad,9.0,,Tech-support,Husband,,Male,,0.0,40.0,United-States,>50K
31,Private,240283.0,Bachelors,13.0,Married-civ-spouse,,Wife,White,Female,0.0,0.0,40.0,United-States,>50K
25,Private,198318.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,,,0.0,50.0,United-States,
32,Private,208291.0,HS-grad,,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
,Private,143526.0,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
48,Private,191681.0,,,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,,United-States,>50K
52,Local-gov,152795.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,,0.0,0.0,52.0,United-States,>50K
,Private,180401.0,10th,6.0,Married-civ-spouse,Transport-moving,,White,Male,0.0,0.0,40.0,United-States,>50K
47,Private,363418.0,Some-college,10.0,Never-married,Sales,Not-in-family,,Male,0.0,0.0,70.0,,>50K
37,Self-emp-inc,57424.0,,13.0,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,60.0,United-States,<=50K
31,Self-emp-not-inc,111423.0,Bachelors,13.0,Never-married,Craft-repair,,White,Male,0.0,0.0,55.0,United-States,<=50K
30,Private,27207.0,11th,7.0,,Craft-repair,Husband,White,,0.0,0.0,45.0,United-States,<=50K
37,Private,70282.0,Assoc-acdm,12.0,Never-married,Sales,Unmarried,Black,,0.0,0.0,40.0,United-States,<=50K
29,State-gov,165764.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0.0,0.0,35.0,United-States,<=50K
30,State-gov,185590.0,Bachelors,13.0,Never-married,Exec-managerial,Own-child,,Female,0.0,0.0,40.0,United-States,
37,,149230.0,Assoc-voc,11.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,,United-States,<=50K
46,Private,266860.0,Assoc-acdm,12.0,,Exec-managerial,Husband,White,Male,0.0,,60.0,United-States,>50K
58,Private,101338.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Greece,>50K
20,Private,86143.0,Some-college,,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Male,0.0,0.0,30.0,United-States,<=50K
23,Private,237720.0,Bachelors,13.0,,Prof-specialty,Not-in-family,White,Male,0.0,0.0,38.0,United-States,<=50K
,,239947.0,11th,7.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
54,Private,327769.0,Some-college,10.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
37,Self-emp-not-inc,48063.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,,0.0,0.0,55.0,United-States,>50K
57,Private,210688.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,,0.0,0.0,,United-States,<=50K
28,,25864.0,HS-grad,9.0,Never-married,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,0.0,0.0,35.0,United-States,<=50K
20,State-gov,126822.0,Some-college,10.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,15.0,United-States,<=50K
56,Private,177271.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
36,,164866.0,Bachelors,13.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
25,Private,385646.0,HS-grad,9.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,,40.0,United-States,<=50K
56,Private,76281.0,Bachelors,13.0,Married-spouse-absent,Prof-specialty,Unmarried,,Female,,0.0,40.0,United-States,<=50K
,Private,21095.0,,10.0,Divorced,,Unmarried,Asian-Pac-Islander,Male,0.0,0.0,,Philippines,<=50K
65,,195568.0,Some-college,10.0,Widowed,,Not-in-family,White,Female,0.0,0.0,20.0,United-States,<=50K
29,Private,228346.0,Assoc-voc,11.0,Never-married,Craft-repair,Not-in-family,White,Male,,0.0,50.0,United-States,
41,Private,198425.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,,<=50K
23,Private,181557.0,HS-grad,9.0,,Other-service,,Black,Male,0.0,0.0,25.0,United-States,<=50K
19,Private,607799.0,HS-grad,,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,60.0,,<=50K
,Private,236592.0,11th,,Never-married,Sales,Own-child,White,Female,0.0,0.0,25.0,United-States,<=50K
50,Local-gov,186888.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0.0,0.0,40.0,United-States,>50K
30,State-gov,,HS-grad,9.0,Married-civ-spouse,,Wife,White,Female,0.0,0.0,72.0,United-States,<=50K
53,Self-emp-inc,157881.0,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,60.0,United-States,<=50K
23,Private,64292.0,Some-college,10.0,Never-married,,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
36,Private,239755.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,,Male,0.0,0.0,50.0,,>50K
,Private,101593.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,,,0.0,,60.0,United-States,<=50K
62,Private,101582.0,7th-8th,4.0,Widowed,,Unmarried,White,Female,,0.0,35.0,United-States,<=50K
,Private,359972.0,Some-college,10.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,,,United-States,<=50K
46,State-gov,76075.0,Assoc-voc,11.0,Divorced,Adm-clerical,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K
36,Private,176050.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
23,Private,100345.0,Bachelors,13.0,Never-married,,Own-child,White,Male,0.0,0.0,20.0,United-States,<=50K
42,,356934.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
24,Local-gov,84257.0,Bachelors,,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,,United-States,<=50K
29,Local-gov,218650.0,,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,,,40.0,United-States,<=50K
21,Private,191460.0,11th,7.0,Never-married,Other-service,Unmarried,Black,Female,0.0,,40.0,,<=50K
52,Federal-gov,385183.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
28,Local-gov,134771.0,Bachelors,13.0,Never-married,,Own-child,,Female,0.0,0.0,,United-States,<=50K
51,Private,,5th-6th,3.0,,Craft-repair,Other-relative,White,Female,0.0,0.0,40.0,United-States,<=50K
25,Private,161027.0,HS-grad,9.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
32,Private,64658.0,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
32,Self-emp-not-inc,135304.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,3942.0,0.0,32.0,,<=50K
29,Private,269786.0,HS-grad,,Married-civ-spouse,Craft-repair,,White,Male,0.0,0.0,40.0,United-States,
90,Local-gov,153602.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,,6767.0,0.0,40.0,United-States,<=50K
26,Private,135603.0,Masters,14.0,Never-married,Exec-managerial,Not-in-family,,Male,0.0,0.0,48.0,United-States,<=50K
21,Private,186452.0,Some-college,10.0,Never-married,,Own-child,White,Male,0.0,0.0,35.0,United-States,<=50K
27,Private,85126.0,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,United-States,
50,Local-gov,254148.0,,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,,0.0,40.0,Mexico,<=50K
52,Private,137984.0,,9.0,Divorced,Craft-repair,Unmarried,White,Female,0.0,0.0,40.0,,<=50K
31,Private,258849.0,Assoc-voc,11.0,Never-married,,Unmarried,Black,Female,0.0,0.0,40.0,,<=50K
29,Private,83517.0,9th,,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,,United-States,<=50K
71,Private,139031.0,HS-grad,,Widowed,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
31,Private,117659.0,11th,7.0,Married-civ-spouse,Transport-moving,,White,Male,0.0,0.0,,United-States,>50K
39,Private,175972.0,,10.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,15.0,United-States,<=50K
39,Private,248011.0,Assoc-voc,11.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5178.0,,40.0,United-States,>50K
37,Private,172927.0,Some-college,10.0,Divorced,,Not-in-family,White,Male,0.0,1741.0,70.0,United-States,<=50K
39,Private,746786.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,,55.0,United-States,>50K
36,Private,,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,,White,Male,0.0,0.0,40.0,United-States,<=50K
34,Private,223267.0,HS-grad,9.0,Never-married,Exec-managerial,Other-relative,White,Male,0.0,0.0,50.0,United-States,<=50K
64,Private,119506.0,HS-grad,9.0,,Other-service,Not-in-family,,Female,0.0,0.0,15.0,,<=50K
47,Private,186935.0,11th,7.0,,Transport-moving,Husband,Black,Male,,0.0,40.0,United-States,<=50K
,Private,216639.0,Bachelors,13.0,Never-married,Tech-support,Not-in-family,White,Female,0.0,0.0,40.0,,<=50K
,Self-emp-inc,132879.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
42,Private,,Some-college,10.0,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,,0.0,0.0,40.0,United-States,<=50K
35,Private,82552.0,Assoc-acdm,12.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,,<=50K
37,,226500.0,,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,,<=50K
36,Private,272944.0,HS-grad,9.0,,Transport-moving,Not-in-family,White,Male,,0.0,45.0,United-States,<=50K
22,Private,203182.0,Some-college,10.0,Separated,Sales,Unmarried,White,Female,,0.0,43.0,United-States,<=50K
,Private,101320.0,Bachelors,13.0,Separated,Prof-specialty,Unmarried,White,Female,0.0,0.0,42.0,United-States,>50K
48,Private,,HS-grad,,Married-civ-spouse,Craft-repair,,White,Male,0.0,0.0,44.0,United-States,>50K
43,Local-gov,241528.0,Masters,14.0,,Prof-specialty,Unmarried,White,Female,0.0,,40.0,,<=50K
67,Private,229709.0,HS-grad,9.0,Widowed,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
48,Private,118889.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,2885.0,0.0,15.0,United-States,<=50K
32,,103642.0,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,,50.0,United-States,
52,Private,,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,,38.0,United-States,<=50K
33,Local-gov,246291.0,Bachelors,13.0,,Prof-specialty,Not-in-family,,Female,,0.0,46.0,United-States,<=50K
19,Private,277708.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,Black,Male,0.0,0.0,,United-States,<=50K
19,Private,115248.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,40.0,Vietnam,<=50K
51,Federal-gov,72436.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,57.0,United-States,>50K
51,,215854.0,Bachelors,13.0,Divorced,,Not-in-family,White,Female,0.0,0.0,50.0,United-States,<=50K
19,Private,91893.0,Some-college,10.0,Never-married,,Own-child,White,Male,0.0,0.0,24.0,United-States,<=50K
42,Private,269028.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,France,<=50K
39,Private,63021.0,Some-college,10.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,20.0,United-States,<=50K
40,Private,50191.0,9th,5.0,Divorced,Craft-repair,Unmarried,White,Male,5455.0,0.0,40.0,United-States,<=50K
37,,112554.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,,United-States,
54,,178530.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,,0.0,,United-States,>50K
,Private,215503.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,65.0,United-States,<=50K
26,Private,366889.0,HS-grad,9.0,Never-married,Transport-moving,Not-in-family,White,Male,,0.0,40.0,United-States,<=50K
23,Private,267471.0,12th,8.0,Never-married,,,White,Female,0.0,0.0,25.0,United-States,<=50K
25,Private,230403.0,Bachelors,13.0,Married-civ-spouse,Other-service,Wife,White,,0.0,0.0,40.0,United-States,<=50K
57,State-gov,243033.0,Some-college,10.0,Widowed,Sales,Not-in-family,,Female,0.0,0.0,,United-States,<=50K
34,Self-emp-not-inc,288486.0,11th,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
44,Self-emp-inc,120277.0,Assoc-voc,11.0,Married-civ-spouse,Sales,Husband,,,0.0,0.0,45.0,United-States,>50K
27,Private,123116.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2057.0,49.0,United-States,<=50K
49,Private,723746.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,43.0,United-States,<=50K
50,State-gov,289207.0,,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1902.0,45.0,United-States,>50K
29,Private,162551.0,Masters,14.0,Married-civ-spouse,,Wife,Asian-Pac-Islander,,0.0,0.0,40.0,Hong,>50K
64,,86837.0,Preschool,1.0,Married-civ-spouse,Handlers-cleaners,,Asian-Pac-Islander,Male,0.0,0.0,40.0,Philippines,<=50K
49,Private,132576.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,,50.0,,>50K
27,Private,104017.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,White,,0.0,1628.0,50.0,United-States,<=50K
,Private,380086.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,,White,Male,,0.0,48.0,United-States,>50K
26,Self-emp-not-inc,,Some-college,10.0,Never-married,Farming-fishing,,White,Male,0.0,0.0,,United-States,<=50K
30,,35644.0,Assoc-voc,11.0,Never-married,Craft-repair,Other-relative,White,Male,0.0,0.0,40.0,United-States,<=50K
32,Private,,Masters,14.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,>50K
36,Private,398931.0,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
41,Private,215479.0,HS-grad,9.0,Separated,Handlers-cleaners,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,<=50K
29,Self-emp-not-inc,96718.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,,0.0,0.0,37.0,United-States,<=50K
30,Private,186420.0,,13.0,Never-married,Tech-support,Not-in-family,,Female,0.0,0.0,,,<=50K
33,Local-gov,120064.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,,0.0,45.0,United-States,<=50K
54,Self-emp-not-inc,269068.0,,15.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,99999.0,0.0,50.0,Philippines,>50K
43,Private,75742.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,,45.0,United-States,<=50K
20,,,Some-college,10.0,Never-married,,Own-child,White,Female,0.0,0.0,40.0,,<=50K
30,Private,,Preschool,1.0,Never-married,,Unmarried,White,Male,0.0,0.0,28.0,El-Salvador,<=50K
26,Private,102875.0,Assoc-acdm,12.0,Never-married,Sales,,White,Female,0.0,0.0,40.0,India,<=50K
42,Private,251795.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,50.0,United-States,>50K
39,Local-gov,203482.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,,7298.0,,40.0,United-States,>50K
43,Private,226902.0,HS-grad,,Married-civ-spouse,Sales,Husband,White,Male,,0.0,80.0,United-States,
29,Private,367329.0,HS-grad,,,Machine-op-inspct,Husband,White,,0.0,0.0,40.0,United-States,<=50K
29,Private,,,14.0,Never-married,Prof-specialty,Not-in-family,Black,Male,0.0,0.0,42.0,United-States,<=50K
38,Private,,Bachelors,,Married-civ-spouse,Adm-clerical,,White,Male,0.0,0.0,50.0,United-States,<=50K
32,Private,,5th-6th,3.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,48.0,United-States,<=50K
25,Private,229287.0,Bachelors,13.0,Never-married,Exec-managerial,Other-relative,,Female,0.0,0.0,25.0,United-States,<=50K
30,Private,,,13.0,,Prof-specialty,,White,Male,0.0,0.0,50.0,United-States,<=50K
34,Private,142897.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,7298.0,0.0,35.0,Taiwan,>50K
41,Local-gov,139160.0,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,<=50K
,Private,226668.0,Assoc-voc,11.0,Never-married,Craft-repair,Not-in-family,Other,Male,0.0,0.0,40.0,United-States,<=50K
36,Private,194905.0,Bachelors,,Widowed,Prof-specialty,Unmarried,White,Female,0.0,0.0,44.0,United-States,<=50K
29,Private,89598.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,,White,,0.0,2057.0,,United-States,<=50K
51,Self-emp-inc,230095.0,Assoc-voc,11.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
63,,326903.0,1st-4th,2.0,Married-civ-spouse,Other-service,,White,Male,0.0,0.0,25.0,United-States,<=50K
23,Private,129583.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,,Female,0.0,0.0,16.0,United-States,<=50K
32,,159247.0,Masters,14.0,,Prof-specialty,Husband,,Male,0.0,0.0,50.0,United-States,<=50K
23,Private,240160.0,Assoc-acdm,12.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
27,Local-gov,204098.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0.0,0.0,50.0,United-States,<=50K
35,State-gov,227128.0,HS-grad,9.0,Divorced,Craft-repair,Own-child,White,Male,0.0,0.0,,United-States,<=50K
26,Private,248612.0,,13.0,Never-married,,Own-child,White,Male,0.0,0.0,30.0,United-States,<=50K
57,Self-emp-not-inc,,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,38.0,,>50K
,Private,292120.0,HS-grad,9.0,Divorced,Adm-clerical,,White,,0.0,0.0,30.0,United-States,<=50K
40,Private,164663.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
29,Private,,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
40,,34178.0,,10.0,Divorced,Craft-repair,Unmarried,White,,,0.0,40.0,United-States,
36,Private,95336.0,,,Married-civ-spouse,Tech-support,Husband,White,Male,,0.0,45.0,United-States,>50K
39,Private,19914.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,0.0,0.0,40.0,,<=50K
25,Private,48280.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
40,Private,,HS-grad,9.0,Separated,Other-service,Unmarried,Black,,0.0,0.0,40.0,United-States,<=50K
39,Private,175390.0,HS-grad,9.0,Never-married,Sales,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
36,Private,114605.0,Assoc-voc,11.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,,United-States,>50K
45,Private,175925.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,>50K
34,Private,152246.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,52.0,United-States,<=50K
36,Private,,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,,,,,United-States,<=50K
38,Private,348960.0,,9.0,Divorced,Craft-repair,Not-in-family,White,,0.0,0.0,41.0,United-States,<=50K
48,,188694.0,Doctorate,16.0,Married-civ-spouse,Exec-managerial,,White,Male,0.0,0.0,40.0,United-States,>50K
22,Private,53702.0,10th,6.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
34,Private,412933.0,12th,8.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,,0.0,55.0,,<=50K
24,,329408.0,11th,7.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
39,,32312.0,,13.0,Never-married,Prof-specialty,,White,Female,0.0,0.0,60.0,United-States,<=50K
46,Private,192208.0,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,,0.0,,,United-States,<=50K
27,Private,588905.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
48,Private,28497.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
44,Private,210525.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,,40.0,United-States,>50K
30,,154568.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,,Asian-Pac-Islander,Male,0.0,0.0,36.0,Vietnam,>50K
38,Private,182526.0,Bachelors,13.0,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
53,Private,162381.0,1st-4th,2.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
30,Private,123178.0,10th,6.0,Never-married,Craft-repair,,White,Male,0.0,0.0,50.0,United-States,
40,Local-gov,,Bachelors,13.0,,Prof-specialty,Unmarried,White,Female,0.0,0.0,45.0,United-States,<=50K
,Private,383670.0,,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1902.0,40.0,United-States,>50K
44,Private,104196.0,Masters,14.0,,Exec-managerial,,White,Male,0.0,0.0,45.0,United-States,>50K
18,Private,157193.0,12th,8.0,Never-married,Other-service,Own-child,,Male,0.0,0.0,30.0,Italy,<=50K
41,,160785.0,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
39,,184659.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
43,Self-emp-not-inc,316820.0,Some-college,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,84.0,United-States,<=50K
21,Private,,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,,<=50K
31,Private,309170.0,HS-grad,9.0,Never-married,Handlers-cleaners,,White,Male,0.0,0.0,40.0,,<=50K
50,Local-gov,145166.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298.0,0.0,40.0,United-States,>50K
54,,135840.0,10th,6.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,,45.0,,<=50K
37,,48779.0,Bachelors,,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
20,Private,196643.0,,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,,0.0,40.0,United-States,
36,Private,,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,,45.0,United-States,<=50K
48,Private,165484.0,Bachelors,13.0,Separated,Sales,Not-in-family,White,Male,0.0,0.0,65.0,United-States,>50K
53,Federal-gov,173093.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,,,Female,0.0,1887.0,,,>50K
24,Private,143436.0,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,24.0,,<=50K
29,Private,283227.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
,Private,190385.0,Assoc-voc,,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,35.0,United-States,<=50K
34,Private,90705.0,Some-college,,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,1485.0,40.0,United-States,<=50K
37,,215618.0,Assoc-voc,11.0,Married-civ-spouse,Protective-serv,Husband,,Male,0.0,0.0,80.0,United-States,>50K
47,Self-emp-not-inc,126500.0,7th-8th,4.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,,40.0,Puerto-Rico,<=50K
25,Private,189897.0,HS-grad,,,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
